,id,codes-type,codes-value,Latitude,Longitude,label,links,name,timezone,admin-regions
755,stop_area:OCE:SA:87775171,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-775171-00', '87775171', 'OCE87775171']",44.592579,3.903854,La Bastide-St-Laurent (La Bastide-Puylaurent),[],La Bastide-St-Laurent,Europe/Paris,['La Bastide-Puylaurent']
756,stop_area:OCE:SA:87741678,"['CR-CI-CH', 'CR-CI-CH', 'UIC8', 'external_code']","['0087-741678-00', '0087-741678-HR', '87741678', 'OCE87741678']",45.629544,6.446135,La Bathie (La B̢thie),[],La Bathie,Europe/Paris,['La B̢thie']
757,stop_area:OCE:SA:87481754,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-481754-00', '87481754', 'OCE87481754']",47.288622,-2.389225,La Baule-Escoublac (La Baule-Escoublac),[],La Baule-Escoublac,Europe/Paris,['La Baule-Escoublac']
758,stop_area:OCE:SA:87481697,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-481697-00', '87481697', 'OCE87481697']",47.283575,-2.364769,La Baule-les-Pins (La Baule-Escoublac),[],La Baule-les-Pins,Europe/Paris,['La Baule-Escoublac']
759,stop_area:OCE:SA:87481267,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-481267-00', '87481267', 'OCE87481267']",47.083188,-2.034193,La Bernerie-en-Retz (La Bernerie-en-Retz),[],La Bernerie-en-Retz,Europe/Paris,['La Bernerie-en-Retz']
760,stop_area:OCE:SA:87487843,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-487843-00', '87487843', 'OCE87487843']",47.434177,-0.400196,La Bohalle (Loire-Authion),[],La Bohalle,Europe/Paris,['Loire-Authion']
761,stop_area:OCE:SA:87387142,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-387142-00', '87387142', 'OCE87387142']",48.988539,1.035821,La Bonneville-sur-Iton (La Bonneville-sur-Iton),[],La Bonneville-sur-Iton,Europe/Paris,['La Bonneville-sur-Iton']
762,stop_area:OCE:SA:87276287,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-276287-00', '87276287', 'OCE87276287']",49.127127,2.505551,La Borne-Blanche (Orry-la-Ville),[],La Borne-Blanche,Europe/Paris,['Orry-la-Ville']
763,stop_area:OCE:SA:87641464,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-641464-00', '87641464', 'OCE87641464']",45.590452,2.746386,La Bourboule (La Bourboule),[],La Bourboule,Europe/Paris,['La Bourboule']
764,stop_area:OCE:SA:87297085,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-297085-00', '87297085', 'OCE87297085']",49.859656,3.981535,La Bouteille (La Bouteille),[],La Bouteille,Europe/Paris,['La Bouteille']
765,stop_area:OCE:SA:87741447,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-741447-00', '87741447', 'OCE87741447']",45.531044,5.74294,La Bridoire (La Bridoire),[],La Bridoire,Europe/Paris,['La Bridoire']
766,stop_area:OCE:SA:87756874,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-756874-00', '87756874', 'OCE87756874']",44.06254,7.605608,La Brigue (La Brigue),[],La Brigue,Europe/Paris,['La Brigue']
767,stop_area:OCE:SA:87751271,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-751271-00', '87751271', 'OCE87751271']",43.924809,5.892255,La Brillanne-Oraison (La Brillanne),[],La Brillanne-Oraison,Europe/Paris,['La Brillanne']
768,stop_area:OCE:SA:87471094,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-471094-BV', '87471094', 'OCE87471094']",48.213308,-2.110537,La Brohini̬re (Montauban-de-Bretagne),[],La Brohini̬re,Europe/Paris,['Montauban-de-Bretagne']
769,stop_area:OCE:SA:87645150,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-645150-00', '87645150', 'OCE87645150']",44.920494,2.265382,La Capelle-Viescamp (Lacapelle-Viescamp),[],La Capelle-Viescamp,Europe/Paris,['Lacapelle-Viescamp']
770,stop_area:OCE:SA:87382432,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-382432-00', '87382432', 'OCE87382432']",48.842559,2.13821,La Celle-St-Cloud (La Celle-Saint-Cloud),[],La Celle-St-Cloud,Europe/Paris,['La Celle-Saint-Cloud']
771,stop_area:OCE:SA:87734632,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-734632-BV', '87734632', 'OCE87734632']",45.316443,3.696954,La Chaise-Dieu (La Chaise-Dieu),[],La Chaise-Dieu,Europe/Paris,['La Chaise-Dieu']
772,stop_area:OCE:SA:87486308,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-486308-00', '87486308', 'OCE87486308']",46.676832,-1.283399,La Chaize-le-Vicomte (La Chaize-le-Vicomte),[],La Chaize-le-Vicomte,Europe/Paris,['La Chaize-le-Vicomte']
773,stop_area:OCE:SA:87699009,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-699009-00', '87699009', 'OCE87699009']",46.258054,4.295551,La Chapelle-sous-Dun (La Chapelle-sous-Dun),[],La Chapelle-sous-Dun,Europe/Paris,['La Chapelle-sous-Dun']
774,stop_area:OCE:SA:87543371,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-543371-BV', '87543371', 'OCE87543371']",47.892865,1.826933,La Chapelle-St-Mesmin (La Chapelle-Saint-Mesmin),[],La Chapelle-St-Mesmin,Europe/Paris,['La Chapelle-Saint-Mesmin']
775,stop_area:OCE:SA:87571802,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-571802-00', '87571802', 'OCE87571802']",47.251299,0.219119,La Chapelle-sur-Loire (La Chapelle-sur-Loire),[],La Chapelle-sur-Loire,Europe/Paris,['La Chapelle-sur-Loire']
776,stop_area:OCE:SA:87715391,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-715391-00', '87715391', 'OCE87715391']",46.604902,5.96146,La Chaumusse-Fort-du-Pl (La Chaumusse),[],La Chaumusse-Fort-du-Pl,Europe/Paris,['La Chaumusse']
777,stop_area:OCE:SA:87574251,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-574251-00', '87574251', 'OCE87574251']",47.612531,1.353673,La Chauss̩e-St-Victor (La Chauss̩e-Saint-Victor),[],La Chauss̩e-St-Victor,Europe/Paris,['La Chauss̩e-Saint-Victor']
778,stop_area:OCE:SA:85043141,"['CR-CI-CH', 'UIC8', 'external_code']","['0085-043141-BV', '85043141', 'OCE85043141']",47.098901,6.825585,La Chaux-de-Fonds (La Chaux-de-Fonds),[],La Chaux-de-Fonds,Europe/Paris,['La Chaux-de-Fonds']
779,stop_area:OCE:SA:87715383,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-715383-BV', '87715383', 'OCE87715383']",46.654536,5.943833,La Chaux-des-Crotenay (Chaux-des-Crotenay),[],La Chaux-des-Crotenay,Europe/Paris,['Chaux-des-Crotenay']
780,stop_area:OCE:SA:87407692,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-407692-00', '87407692', 'OCE87407692']",45.229465,3.474457,La Chomette (La Chomette),[],La Chomette,Europe/Paris,['La Chomette']
781,stop_area:OCE:SA:87751784,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-751784-00', '87751784', 'OCE87751784']",43.19958,5.632668,La Ciotat (La Ciotat),[],La Ciotat,Europe/Paris,['La Ciotat']
782,stop_area:OCE:SA:87694737,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-694737-00', '87694737', 'OCE87694737']",46.288162,4.298451,La Clayette-Baudemont (Baudemont),[],La Clayette-Baudemont,Europe/Paris,['Baudemont']
783,stop_area:OCE:SA:87592501,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-592501-00', '87592501', 'OCE87592501']",45.540713,0.974425,La Coquille (La Coquille),[],La Coquille,Europe/Paris,['La Coquille']
784,stop_area:OCE:SA:87753541,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-753541-BV', '87753541', 'OCE87753541']",43.339846,5.051725,La Couronne (Martigues),[],La Couronne,Europe/Paris,['Martigues']
785,stop_area:OCE:SA:87733931,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-733931-HR', '87733931', 'OCE87733931']",0,0,La Couronne-Cimeti̬re,[],La Couronne-Cimeti̬re,Europe/Paris,No regions
786,stop_area:OCE:SA:87755611,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-755611-00', '87755611', 'OCE87755611']",43.145155,6.068241,La Crau (La Crau),[],La Crau,Europe/Paris,['La Crau']
787,stop_area:OCE:SA:87485474,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-485474-00', '87485474', 'OCE87485474']",46.360423,-0.296278,La Cr̬che (La Cr̬che),[],La Cr̬che,Europe/Paris,['La Cr̬che']
788,stop_area:OCE:SA:87481689,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-481689-BV', '87481689', 'OCE87481689']",47.300547,-2.193,La Croix-de-M̩an (Saint-Nazaire),[],La Croix-de-M̩an,Europe/Paris,['Saint-Nazaire']
789,stop_area:OCE:SA:87382218,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-382218-BV', '87382218', 'OCE87382218']",48.891576,2.238633,La D̩fense (Puteaux),[],La D̩fense,Europe/Paris,['Puteaux']
790,stop_area:OCE:SA:87009696,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-009696-00', '87009696', 'OCE87009696']",47.338631,0.653003,La Douzill̬re (Jou̩-l̬s-Tours),[],La Douzill̬re,Europe/Paris,['Jou̩-l̬s-Tours']
791,stop_area:OCE:SA:87313239,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-313239-00', '87313239', 'OCE87313239']",49.69651,2.348704,La Faloise (La Faloise),[],La Faloise,Europe/Paris,['La Faloise']
792,stop_area:OCE:SA:87296632,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-296632-00', '87296632', 'OCE87296632']",49.658027,3.369753,La F̬re (La F̬re),[],La F̬re,Europe/Paris,['La F̬re']
793,stop_area:OCE:SA:87681452,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-681452-00', '87681452', 'OCE87681452']",48.485142,2.352009,La Fert̩-Alais (Baulne),[],La Fert̩-Alais,Europe/Paris,['Baulne']
794,stop_area:OCE:SA:87396325,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-396325-BV', '87396325', 'OCE87396325']",48.186487,0.639325,La Fert̩-Bernard (La Fert̩-Bernard),[],La Fert̩-Bernard,Europe/Paris,['La Fert̩-Bernard']
795,stop_area:OCE:SA:87576082,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-576082-00', '87576082', 'OCE87576082']",47.383746,1.958033,La Fert̩-Imbault (La Fert̩-Imbault),[],La Fert̩-Imbault,Europe/Paris,['La Fert̩-Imbault']
796,stop_area:OCE:SA:87448464,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-448464-BV', '87448464', 'OCE87448464']",48.59472,-0.356398,La Fert̩-Mac̩ (La Fert̩-Mac̩),[],La Fert̩-Mac̩,Europe/Paris,['La Fert̩-Mac̩']
797,stop_area:OCE:SA:87391680,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-391680-00', '87391680', 'OCE87391680']",48.590271,-0.355842,La Fert̩-Mac̩ Pl. Neust (La Fert̩-Mac̩),[],La Fert̩-Mac̩ Pl. Neust,Europe/Paris,['La Fert̩-Mac̩']
798,stop_area:OCE:SA:87116673,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-116673-00', '87116673', 'OCE87116673']",49.179556,3.121028,La Fert̩-Milon (La Fert̩-Milon),[],La Fert̩-Milon,Europe/Paris,['La Fert̩-Milon']
799,stop_area:OCE:SA:87116517,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-116517-BV', '87116517', 'OCE87116517']",48.950772,3.12541,La Fert̩-sous-Jouarre (La Fert̩-sous-Jouarre),[],La Fert̩-sous-Jouarre,Europe/Paris,['La Fert̩-sous-Jouarre']
800,stop_area:OCE:SA:87543124,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-543124-BV', '87543124', 'OCE87543124']",47.720968,1.932337,La Fert̩-St-Aubin (La Fert̩-Saint-Aubin),[],La Fert̩-St-Aubin,Europe/Paris,['La Fert̩-Saint-Aubin']
801,stop_area:OCE:SA:87173401,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-173401-00', '87173401', 'OCE87173401']",49.57555,5.239708,La Fert̩-sur-Chiers (La Fert̩-sur-Chiers),[],La Fert̩-sur-Chiers,Europe/Paris,['La Fert̩-sur-Chiers']
802,stop_area:OCE:SA:87286427,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-286427-00', '87286427', 'OCE87286427']",50.566208,2.926074,La Fontaine (Nord) (Wavrin),[],La Fontaine (Nord),Europe/Paris,['Wavrin']
803,stop_area:OCE:SA:87474221,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-474221-00', '87474221', 'OCE87474221']",48.426187,-4.307496,La Forest (La Forest-Landerneau),[],La Forest,Europe/Paris,['La Forest-Landerneau']
804,stop_area:OCE:SA:87726232,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-726232-BV', '87726232', 'OCE87726232']",45.497927,4.31691,La Fouillouse (La Fouillouse),[],La Fouillouse,Europe/Paris,['La Fouillouse']
805,stop_area:OCE:SA:87478081,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-478081-00', '87478081', 'OCE87478081']",48.593623,-1.843152,La Fresnais (La Fresnais),[],La Fresnais,Europe/Paris,['La Fresnais']
806,stop_area:OCE:SA:87381871,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-381871-00', '87381871', 'OCE87381871']",48.980168,2.180167,La Frette-Montigny (La Frette-sur-Seine),[],La Frette-Montigny,Europe/Paris,['La Frette-sur-Seine']
807,stop_area:OCE:SA:87755306,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-755306-BV', '87755306', 'OCE87755306']",43.118753,6.009977,La Garde (La Garde),[],La Garde,Europe/Paris,['La Garde']
808,stop_area:OCE:SA:87386003,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-386003-BV', '87386003', 'OCE87386003']",48.909434,2.239922,La Garenne-Colombes (La Garenne-Colombes),[],La Garenne-Colombes,Europe/Paris,['La Garenne-Colombes']
809,stop_area:OCE:SA:87576355,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-576355-00', '87576355', 'OCE87576355']",47.140132,1.491708,La Gauterie (Veuil),[],La Gauterie,Europe/Paris,['Veuil']
810,stop_area:OCE:SA:87584755,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-584755-00', '87584755', 'OCE87584755']",44.9287,-0.496669,La Gorp (Ambar̬s-et-Lagrave),[],La Gorp,Europe/Paris,['Ambar̬s-et-Lagrave']
811,stop_area:OCE:SA:87478099,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-478099-00', '87478099', 'OCE87478099']",48.614362,-1.905965,La Gouesni̬re-Cancale (Saint-M̩loir-des-Ondes),[],La Gouesni̬re-Cancale,Europe/Paris,['Saint-M̩loir-des-Ondes']
812,stop_area:OCE:SA:87682476,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-682476-00', '87682476', 'OCE87682476']",48.378645,2.897441,La Grande-Paroisse (La Grande-Paroisse),[],La Grande-Paroisse,Europe/Paris,['La Grande-Paroisse']
813,stop_area:OCE:SA:87407726,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-407726-00', '87407726', 'OCE87407726']",46.53344,2.619822,La Grave-Carrefour (Vallon-en-Sully),[],La Grave-Carrefour,Europe/Paris,['Vallon-en-Sully']
814,stop_area:OCE:SA:87491274,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-491274-BV', '87491274', 'OCE87491274']",44.935655,-0.477014,La Grave-d'Ambar̬s-G-i (Ambar̬s-et-Lagrave),[],La Grave-d'Ambar̬s-G-i,Europe/Paris,['Ambar̬s-et-Lagrave']
815,stop_area:OCE:SA:87576470,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-576470-00', '87576470', 'OCE87576470']",46.94785,2.948455,La Guerche-sur-l'Aubois (La Guerche-sur-l'Aubois),[],La Guerche-sur-l'Aubois,Europe/Paris,"[""La Guerche-sur-l'Aubois""]"
816,stop_area:OCE:SA:87396036,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-396036-00', '87396036', 'OCE87396036']",48.114021,0.193131,La Guierche (La Guierche),[],La Guierche,Europe/Paris,['La Guierche']
817,stop_area:OCE:SA:87481416,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-481416-00', '87481416', 'OCE87481416']",47.161618,-1.392282,La Haie-Fouassi̬re (La Haie-Fouassi̬re),[],La Haie-Fouassi̬re,Europe/Paris,['La Haie-Fouassi̬re']
818,stop_area:OCE:SA:87478156,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-478156-00', '87478156', 'OCE87478156']",48.49607,-2.003037,La Hisse (Saint-Samson-sur-Rance),[],La Hisse,Europe/Paris,['Saint-Samson-sur-Rance']
819,stop_area:OCE:SA:87716811,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-716811-HR', '87716811', 'OCE87716811']",48.200402,6.878474,La Houssi̬re Van̩mont Centre (La Houssi̬re),[],La Houssi̬re Van̩mont Centre,Europe/Paris,['La Houssi̬re']
820,stop_area:OCE:SA:87582635,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-582635-00', '87582635', 'OCE87582635']",44.639905,-1.116065,La Hume (Gujan-Mestras),[],La Hume,Europe/Paris,['Gujan-Mestras']
821,stop_area:OCE:SA:87396093,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-396093-00', '87396093', 'OCE87396093']",48.303346,0.105456,La Hutte-Coulombiers (Fresnay-sur-Sarthe),[],La Hutte-Coulombiers,Europe/Paris,['Fresnay-sur-Sarthe']
822,stop_area:OCE:SA:87592337,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-592337-BV', '87592337', 'OCE87592337']",45.994286,1.479859,La Jonch̬re (La Jonch̬re-Saint-Maurice),[],La Jonch̬re,Europe/Paris,['La Jonch̬re-Saint-Maurice']
823,stop_area:OCE:SA:87775247,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-775247-00', '87775247', 'OCE87775247']",44.228296,4.01069,La Levade (La Grand-Combe),[],La Levade,Europe/Paris,['La Grand-Combe']
824,stop_area:OCE:SA:87394254,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-394254-BV', '87394254', 'OCE87394254']",48.473845,1.010874,La Loupe (La Loupe),[],La Loupe,Europe/Paris,['La Loupe']
825,stop_area:OCE:SA:87286187,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-286187-BV', '87286187', 'OCE87286187']",50.6606,3.072567,La Madeleine (Nord) (La Madeleine),[],La Madeleine (Nord),Europe/Paris,['La Madeleine']
826,stop_area:OCE:SA:87691394,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-691394-00', '87691394', 'OCE87691394']",47.139763,3.039386,La Marche (La Marche),[],La Marche,Europe/Paris,['La Marche']
827,stop_area:OCE:SA:87473124,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-473124-00', '87473124', 'OCE87473124']",48.499975,-2.845023,La M̩augon (La M̩augon),[],La M̩augon,Europe/Paris,['La M̩augon']
828,stop_area:OCE:SA:87571513,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-571513-BV', '87571513', 'OCE87571513']",47.431824,0.641308,La Membrolle-sur-Chois. (Saint-Cyr-sur-Loire),[],La Membrolle-sur-Chois.,Europe/Paris,['Saint-Cyr-sur-Loire']
829,stop_area:OCE:SA:87487884,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-487884-BV', '87487884', 'OCE87487884']",47.397369,-0.275869,La Menitr̩ (La M̩nitr̩),[],La Menitr̩,Europe/Paris,['La M̩nitr̩']
830,stop_area:OCE:SA:87592808,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-592808-00', '87592808', 'OCE87592808']",45.621338,1.212189,La Meyze (La Meyze),[],La Meyze,Europe/Paris,['La Meyze']
831,stop_area:OCE:SA:87486423,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-486423-BV', '87486423', 'OCE87486423']",46.606815,-1.659679,La Mothe-Achard (Les Achards),[],La Mothe-Achard,Europe/Paris,['Les Achards']
832,stop_area:OCE:SA:87485508,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-485508-00', '87485508', 'OCE87485508']",46.380923,-0.129873,La Mothe-St-H̩ray (Sainte-Eanne),[],La Mothe-St-H̩ray,Europe/Paris,['Sainte-Eanne']
833,stop_area:OCE:SA:87755314,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-755314-BV', '87755314', 'OCE87755314']",43.136247,6.03508,La Pauline-Hy̬res (La Garde),[],La Pauline-Hy̬res,Europe/Paris,['La Garde']
834,stop_area:OCE:SA:87751743,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-751743-BV', '87751743', 'OCE87751743']",43.284665,5.515512,La Penne-sur-Huveaune (La Penne-sur-Huveaune),[],La Penne-sur-Huveaune,Europe/Paris,['La Penne-sur-Huveaune']
835,stop_area:OCE:SA:87164798,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-164798-00', '87164798', 'OCE87164798']",48.91826,2.362645,La Plaine-Stade-France (Saint-Denis),[],La Plaine-Stade-France,Europe/Paris,['Saint-Denis']
836,stop_area:OCE:SA:87581397,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-581397-00', '87581397', 'OCE87581397']",45.566097,-1.065634,La Pointe-de-Grave (Le Verdon-sur-Mer),[],La Pointe-de-Grave,Europe/Paris,['Le Verdon-sur-Mer']
837,stop_area:OCE:SA:87751719,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-751719-00', '87751719', 'OCE87751719']",43.290477,5.441256,La Pomme (Marseille),[],La Pomme,Europe/Paris,['Marseille']
838,stop_area:OCE:SA:87484337,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-484337-00', '87484337', 'OCE87484337']",47.371493,-0.691742,La Possonni̬re (La Possonni̬re),[],La Possonni̬re,Europe/Paris,['La Possonni̬re']
839,stop_area:OCE:SA:87334508,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-334508-00', '87334508', 'OCE87334508']",48.092062,-1.630786,La Poterie (Rennes),[],La Poterie,Europe/Paris,['Rennes']
840,stop_area:OCE:SA:87753574,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-753574-00', '87753574', 'OCE87753574']",43.334469,5.197562,La Redonne-Ensu̬s (Ensu̬s-la-Redonne),[],La Redonne-Ensu̬s,Europe/Paris,['Ensu̬s-la-Redonne']
841,stop_area:OCE:SA:87582866,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-582866-00', '87582866', 'OCE87582866']",44.579755,-0.030725,La R̩ole (La R̩ole),[],La R̩ole,Europe/Paris,['La R̩ole']
842,stop_area:OCE:SA:87726703,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-726703-BV', '87726703', 'OCE87726703']",45.403344,4.3582,La Ricamarie (La Ricamarie),[],La Ricamarie,Europe/Paris,['La Ricamarie']
843,stop_area:OCE:SA:87715144,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-715144-00', '87715144', 'OCE87715144']",46.870105,6.213439,La Rivi̬re (La Rivi̬re-Drugeon),[],La Rivi̬re,Europe/Paris,['La Rivi̬re-Drugeon']
844,stop_area:OCE:SA:87594416,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-594416-00', '87594416', 'OCE87594416']",45.139709,1.365069,La Rivi̬re-de-Mansac (Mansac),[],La Rivi̬re-de-Mansac,Europe/Paris,['Mansac']
845,stop_area:OCE:SA:87474262,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-474262-00', '87474262', 'OCE87474262']",48.47398,-4.205001,La Roche (Maurice) (La Roche-Maurice),[],La Roche (Maurice),Europe/Paris,['La Roche-Maurice']
846,stop_area:OCE:SA:87746305,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-746305-BV', '87746305', 'OCE87746305']",46.067671,6.303735,La Roche-sur-Foron (La Roche-sur-Foron),[],La Roche-sur-Foron,Europe/Paris,['La Roche-sur-Foron']
847,stop_area:OCE:SA:87486019,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-486019-BV', '87486019', 'OCE87486019']",46.672025,-1.43568,La Roche-sur-Yon (La Roche-sur-Yon),[],La Roche-sur-Yon,Europe/Paris,['La Roche-sur-Yon']
848,stop_area:OCE:SA:87194480,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-194480-HR', '87194480', 'OCE87194480']",49.476408,5.657518,La Roche/Montigny Gorcy (Montigny-sur-Chiers),[],La Roche/Montigny Gorcy,Europe/Paris,['Montigny-sur-Chiers']
849,stop_area:OCE:SA:87485003,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-485003-BV', '87485003', 'OCE87485003']",46.152701,-1.1453,La Rochelle-Ville (La Rochelle),[],La Rochelle-Ville,Europe/Paris,['La Rochelle']
850,stop_area:OCE:SA:87755264,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-755264-BV', '87755264', 'OCE87755264']",43.116968,5.876943,La Seyne-Six-Fours (La Seyne-sur-Mer),[],La Seyne-Six-Fours,Europe/Paris,['La Seyne-sur-Mer']
851,stop_area:OCE:SA:87592378,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-592378-BV', '87592378', 'OCE87592378']",46.23975,1.492234,La Souterraine (La Souterraine),[],La Souterraine,Europe/Paris,['La Souterraine']
852,stop_area:OCE:SA:87396366,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-396366-00', '87396366', 'OCE87396366']",47.892244,0.026558,La Suze (La Suze-sur-Sarthe),[],La Suze,Europe/Paris,['La Suze-sur-Sarthe']
